% Moku:Go Data Logger
% Input A (on)
% Input B (on)
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% 
% Acquired 2026-02-04 T 15:14:21 -0500
% Time (s), Input A (V), Input B (V)
1.3200000000e+00, 1.1523519104e+00, 1.4142444725e+00
1.3300000000e+00, 1.1934470072e+00, 1.4149865536e+00
1.3400000000e+00, 1.2322321636e+00, 1.4166015609e+00
1.3500000000e+00, 1.2686345628e+00, 1.4174367187e+00
1.3600000000e+00, 1.3025813881e+00, 1.4180130000e+00
1.3700000000e+00, 1.3340107654e+00, 1.4190075794e+00
1.3800000000e+00, 1.3628601955e+00, 1.4204844255e+00
1.3900000000e+00, 1.3890712749e+00, 1.4214190694e+00
1.4000000000e+00, 1.4125978247e+00, 1.4222487245e+00
1.4100000000e+00, 1.4333943853e+00, 1.4237295413e+00
1.4200000000e+00, 1.4514135586e+00, 1.4242054299e+00
1.4300000000e+00, 1.4666300508e+00, 1.4251327577e+00
1.4400000000e+00, 1.4790038426e+00, 1.4263233077e+00
1.4500000000e+00, 1.4885267424e+00, 1.4269702173e+00
1.4600000000e+00, 1.4951669846e+00, 1.4280021587e+00
1.4700000000e+00, 1.4989141267e+00, 1.4286691094e+00
1.4800000000e+00, 1.4997596646e+00, 1.4292775002e+00
1.4900000000e+00, 1.4977089758e+00, 1.4298551260e+00
1.5000000000e+00, 1.4927559324e+00, 1.4306896584e+00
1.5100000000e+00, 1.4849150727e+00, 1.4310029051e+00
1.5200000000e+00, 1.4742019980e+00, 1.4314039760e+00
1.5300000000e+00, 1.4606480675e+00, 1.4319035949e+00
1.5400000000e+00, 1.4442572831e+00, 1.4322098695e+00
1.5500000000e+00, 1.4250812012e+00, 1.4326079388e+00
1.5600000000e+00, 1.4031448654e+00, 1.4326358900e+00
1.5700000000e+00, 1.3784952359e+00, 1.4329887810e+00
1.5800000000e+00, 1.3511799611e+00, 1.4330444645e+00
1.5900000000e+00, 1.3212504412e+00, 1.4331674933e+00
1.6000000000e+00, 1.2887669554e+00, 1.4332516907e+00
1.6100000000e+00, 1.2537894707e+00, 1.4332557864e+00
1.6200000000e+00, 1.2163873333e+00, 1.4329849354e+00
1.6300000000e+00, 1.1766341104e+00, 1.4328137893e+00
1.6400000000e+00, 1.1346031504e+00, 1.4326470517e+00
1.6500000000e+00, 1.0903773687e+00, 1.4323526892e+00
1.6600000000e+00, 1.0440444019e+00, 1.4320983463e+00
1.6700000000e+00, 9.9569110488e-01, 1.4322839369e+00
1.6800000000e+00, 9.4541142976e-01, 1.4314141684e+00
1.6900000000e+00, 8.9330564425e-01, 1.4311930917e+00
1.7000000000e+00, 8.3946970146e-01, 1.4305484645e+00
1.7100000000e+00, 7.8401062238e-01, 1.4299852833e+00
1.7200000000e+00, 7.2703517791e-01, 1.4294391416e+00
1.7300000000e+00, 6.6865385948e-01, 1.4287721597e+00
1.7400000000e+00, 6.0897903448e-01, 1.4283772168e+00
1.7500000000e+00, 5.4812669703e-01, 1.4278575256e+00
1.7600000000e+00, 4.8621431074e-01, 1.4271450527e+00
1.7700000000e+00, 4.2336137145e-01, 1.4266311455e+00
1.7800000000e+00, 3.5968950106e-01, 1.4254808339e+00
1.7900000000e+00, 2.9532219735e-01, 1.4248447108e+00
1.8000000000e+00, 2.3038236409e-01, 1.4237089375e+00
1.8100000000e+00, 1.6499822014e-01, 1.4225946746e+00
1.8200000000e+00, 9.9294951624e-02, 1.4217421021e+00
1.8300000000e+00, 3.3398713883e-02, 1.4208200894e+00
1.8400000000e+00, -3.2560273247e-02, 1.4198402672e+00
1.8500000000e+00, -9.8457917925e-02, 1.4184226376e+00
1.8600000000e+00, -1.6416462562e-01, 1.4170120113e+00
1.8700000000e+00, -2.2955352189e-01, 1.4158784578e+00
1.8800000000e+00, -2.9449963947e-01, 1.4144486347e+00
1.8900000000e+00, -3.5887507215e-01, 1.4129635345e+00
1.9000000000e+00, -4.2255669730e-01, 1.4115887383e+00
1.9100000000e+00, -4.8542086082e-01, 1.4100126249e+00
1.9200000000e+00, -5.4734572195e-01, 1.4087974378e+00
1.9300000000e+00, -6.0821256649e-01, 1.4073011760e+00
1.9400000000e+00, -6.6790299286e-01, 1.4058774183e+00
1.9500000000e+00, -7.2630122579e-01, 1.4041238434e+00
1.9600000000e+00, -7.8329558575e-01, 1.4029090002e+00
1.9700000000e+00, -8.3877451827e-01, 1.4019979303e+00
1.9800000000e+00, -8.9263181524e-01, 1.4005577271e+00
1.9900000000e+00, -9.4476004921e-01, 1.3993589856e+00
2.0000000000e+00, -9.9506395491e-01, 1.3986880017e+00
2.0100000000e+00, -1.0434418577e+00, 1.3972492367e+00
2.0200000000e+00, -1.0898014625e+00, 1.3966222118e+00
2.0300000000e+00, -1.1340543512e+00, 1.3949436109e+00
2.0400000000e+00, -1.1761139502e+00, 1.3938976627e+00
2.0500000000e+00, -1.2158962810e+00, 1.3927254028e+00
2.0600000000e+00, -1.2533289958e+00, 1.3918243066e+00
2.0700000000e+00, -1.2883377771e+00, 1.3905634722e+00
2.0800000000e+00, -1.3208534661e+00, 1.3896101005e+00
2.0900000000e+00, -1.3508155957e+00, 1.3887984854e+00
2.1000000000e+00, -1.3781646057e+00, 1.3876631186e+00
2.1100000000e+00, -1.4028486582e+00, 1.3868129847e+00
2.1200000000e+00, -1.4248192921e+00, 1.3853449242e+00
2.1300000000e+00, -1.4440307037e+00, 1.3846902295e+00
2.1400000000e+00, -1.4604577246e+00, 1.3841132915e+00
2.1500000000e+00, -1.4740474225e+00, 1.3832882012e+00
2.1600000000e+00, -1.4847968899e+00, 1.3827364943e+00
2.1700000000e+00, -1.4926747365e+00, 1.3817016765e+00
2.1800000000e+00, -1.4976652044e+00, 1.3809269545e+00
2.1900000000e+00, -1.4997519108e+00, 1.3803720898e+00
2.2000000000e+00, -1.4989417027e+00, 1.3793588451e+00
2.2100000000e+00, -1.4952328918e+00, 1.3791818837e+00
2.2200000000e+00, -1.4886289173e+00, 1.3787870034e+00
2.2300000000e+00, -1.4791428480e+00, 1.3780609614e+00
2.2400000000e+00, -1.4668057929e+00, 1.3780243185e+00
2.2500000000e+00, -1.4516244741e+00, 1.3778772154e+00
2.2600000000e+00, -1.4336412246e+00, 1.3776524807e+00
2.2700000000e+00, -1.4128792121e+00, 1.3776237479e+00
2.2800000000e+00, -1.3893875230e+00, 1.3776500732e+00
2.2900000000e+00, -1.3632103040e+00, 1.3777505598e+00
2.3000000000e+00, -1.3343940776e+00, 1.3775131939e+00
2.3100000000e+00, -1.3029969035e+00, 1.3778714000e+00
2.3200000000e+00, -1.2690817499e+00, 1.3781878671e+00
2.3300000000e+00, -1.2327102408e+00, 1.3783767718e+00
2.3400000000e+00, -1.1939549427e+00, 1.3790313101e+00
2.3500000000e+00, -1.1528885474e+00, 1.3790411900e+00
2.3600000000e+00, -1.1095960339e+00, 1.3792061455e+00
2.3700000000e+00, -1.0641526577e+00, 1.3802101357e+00
2.3800000000e+00, -1.0166562791e+00, 1.3806929027e+00
2.3900000000e+00, -9.6718950087e-01, 1.3813857410e+00
2.4000000000e+00, -9.1585359127e-01, 1.3818152632e+00
2.4100000000e+00, -8.6274756737e-01, 1.3828301650e+00
2.4200000000e+00, -8.0797094652e-01, 1.3835237537e+00
2.4300000000e+00, -7.5163178147e-01, 1.3844554273e+00
2.4400000000e+00, -6.9383981331e-01, 1.3851265050e+00
2.4500000000e+00, -6.3470493945e-01, 1.3861389056e+00
2.4600000000e+00, -5.7434315402e-01, 1.3868419989e+00
2.4700000000e+00, -5.1287038864e-01, 1.3877845216e+00
2.4800000000e+00, -4.5040567016e-01, 1.3888084903e+00
2.4900000000e+00, -3.8706958872e-01, 1.3901078122e+00
2.5000000000e+00, -3.2298554832e-01, 1.3907778269e+00
2.5100000000e+00, -2.5827520212e-01, 1.3916304307e+00
2.5200000000e+00, -1.9306651884e-01, 1.3932349954e+00
2.5300000000e+00, -1.2748449702e-01, 1.3940869739e+00
2.5400000000e+00, -6.1655510866e-02, 1.3957096099e+00
2.5500000000e+00, 4.2919081155e-03, 1.3964652601e+00
2.5600000000e+00, 7.0231854698e-02, 1.3975844003e+00
2.5700000000e+00, 1.3603661027e-01, 1.3990185068e+00
2.5800000000e+00, 2.0157686169e-01, 1.4002349133e+00
2.5900000000e+00, 2.6672786056e-01, 1.4014870872e+00
2.6000000000e+00, 3.3136363910e-01, 1.4030663895e+00
2.6100000000e+00, 3.9535738541e-01, 1.4040907647e+00
2.6200000000e+00, 4.5858707115e-01, 1.4056882947e+00
2.6300000000e+00, 5.2092885460e-01, 1.4073354115e+00
2.6400000000e+00, 5.8226430294e-01, 1.4086619029e+00
2.6500000000e+00, 6.4247270098e-01, 1.4107008672e+00
2.6600000000e+00, 7.0143921138e-01, 1.4116603357e+00
2.6700000000e+00, 7.5904809014e-01, 1.4131442165e+00
2.6800000000e+00, 8.1518990883e-01, 1.4147868310e+00
2.6900000000e+00, 8.6975514522e-01, 1.4159382683e+00
2.7000000000e+00, 9.2263837283e-01, 1.4172197690e+00
2.7100000000e+00, 9.7373432151e-01, 1.4185538579e+00
2.7200000000e+00, 1.0229502898e+00, 1.4197242106e+00
2.7300000000e+00, 1.0701858535e+00, 1.4209907352e+00
2.7400000000e+00, 1.1153530011e+00, 1.4219270674e+00
2.7500000000e+00, 1.1583611883e+00, 1.4231871827e+00
2.7600000000e+00, 1.1991312514e+00, 1.4241826688e+00
2.7700000000e+00, 1.2375803374e+00, 1.4255585281e+00
2.7800000000e+00, 1.2736346918e+00, 1.4263801480e+00
2.7900000000e+00, 1.3072269376e+00, 1.4271232296e+00
2.8000000000e+00, 1.3382915431e+00, 1.4284163610e+00
2.8100000000e+00, 1.3667679160e+00, 1.4292570214e+00
2.8200000000e+00, 1.3925986534e+00, 1.4300793917e+00
2.8300000000e+00, 1.4157359820e+00, 1.4305564059e+00
2.8400000000e+00, 1.4361391005e+00, 1.4315098714e+00
2.8500000000e+00, 1.4537604545e+00, 1.4319290761e+00
2.8600000000e+00, 1.4685715613e+00, 1.4325619789e+00
2.8700000000e+00, 1.4805400302e+00, 1.4329146198e+00
2.8800000000e+00, 1.4896521044e+00, 1.4336970018e+00
2.8900000000e+00, 1.4958798639e+00, 1.4341787058e+00
2.9000000000e+00, 1.4992162430e+00, 1.4347748719e+00
2.9100000000e+00, 1.4996407315e+00, 1.4351821020e+00
2.9200000000e+00, 1.4971774975e+00, 1.4350584166e+00
2.9300000000e+00, 1.4918130032e+00, 1.4352163062e+00
2.9400000000e+00, 1.4835599735e+00, 1.4354055861e+00
2.9500000000e+00, 1.4724400440e+00, 1.4359007341e+00
2.9600000000e+00, 1.4584787896e+00, 1.4358627468e+00
2.9700000000e+00, 1.4416884976e+00, 1.4355228621e+00
2.9800000000e+00, 1.4221137836e+00, 1.4357001674e+00
2.9900000000e+00, 1.3997889455e+00, 1.4358784732e+00
3.0000000000e+00, 1.3747557225e+00, 1.4355223306e+00
3.0100000000e+00, 1.3470629822e+00, 1.4351593096e+00
3.0200000000e+00, 1.3167650636e+00, 1.4351380179e+00
3.0300000000e+00, 1.2839210580e+00, 1.4346433389e+00
3.0400000000e+00, 1.2485928708e+00, 1.4342698753e+00
3.0500000000e+00, 1.2108508487e+00, 1.4339753565e+00
3.0600000000e+00, 1.1707674021e+00, 1.4331754659e+00
3.0700000000e+00, 1.1284169423e+00, 1.4326090018e+00
3.0800000000e+00, 1.0838863869e+00, 1.4316174865e+00
3.0900000000e+00, 1.0372569003e+00, 1.4310728768e+00
3.1000000000e+00, 9.8862509225e-01, 1.4303423639e+00
3.1100000000e+00, 9.3807756760e-01, 1.4292948524e+00
3.1200000000e+00, 8.8571709523e-01, 1.4284213321e+00
3.1300000000e+00, 8.3164431805e-01, 1.4275784518e+00
3.1400000000e+00, 7.7596203624e-01, 1.4265705222e+00
3.1500000000e+00, 7.1877855268e-01, 1.4256758353e+00
3.1600000000e+00, 6.6020551565e-01, 1.4247418480e+00
3.1700000000e+00, 6.0035526124e-01, 1.4236935862e+00
3.1800000000e+00, 5.3934431510e-01, 1.4226217504e+00
3.1900000000e+00, 4.7729001576e-01, 1.4216411466e+00
3.2000000000e+00, 4.1431239060e-01, 1.4203678999e+00
3.2100000000e+00, 3.5053362426e-01, 1.4194174983e+00
3.2200000000e+00, 2.8607674556e-01, 1.4182646229e+00
3.2300000000e+00, 2.2106597142e-01, 1.4173073117e+00
3.2400000000e+00, 1.5562845766e-01, 1.4161238589e+00
3.2500000000e+00, 8.9890609754e-02, 1.4148753743e+00
3.2600000000e+00, 2.3977770157e-02, 1.4132271007e+00
3.2700000000e+00, -4.1981310769e-02, 1.4122494984e+00
3.2800000000e+00, -1.0785966478e-01, 1.4105194036e+00
3.2900000000e+00, -1.7352847897e-01, 1.4093805663e+00
3.3000000000e+00, -2.3886175434e-01, 1.4075493910e+00
3.3100000000e+00, -3.0373449233e-01, 1.4064451956e+00
3.3200000000e+00, -3.6801750488e-01, 1.4053312454e+00
3.3300000000e+00, -4.3158982667e-01, 1.4039687676e+00
3.3400000000e+00, -4.9432727207e-01, 1.4032487286e+00
3.3500000000e+00, -5.5610881322e-01, 1.4017207950e+00
3.3600000000e+00, -6.1681461037e-01, 1.4005613539e+00
3.3700000000e+00, -6.7632763762e-01, 1.3989384677e+00
3.3800000000e+00, -7.3453221349e-01, 1.3977829660e+00
3.3900000000e+00, -7.9131600189e-01, 1.3967829465e+00
3.4000000000e+00, -8.4656954310e-01, 1.3955484375e+00
3.4100000000e+00, -9.0018631639e-01, 1.3942806622e+00
3.4200000000e+00, -9.5206195827e-01, 1.3928888264e+00
3.4300000000e+00, -1.0020940125e+00, 1.3919794761e+00
3.4400000000e+00, -1.0501909343e+00, 1.3910034683e+00
3.4500000000e+00, -1.0962539881e+00, 1.3899544248e+00
3.4600000000e+00, -1.1402000082e+00, 1.3890024288e+00
3.4700000000e+00, -1.1819369496e+00, 1.3878959823e+00
3.4800000000e+00, -1.2213900885e+00, 1.3870458172e+00
3.4900000000e+00, -1.2584806675e+00, 1.3864474938e+00
3.5000000000e+00, -1.2931368704e+00, 1.3856382549e+00
3.5100000000e+00, -1.3252918207e+00, 1.3850338973e+00
3.5200000000e+00, -1.3548835820e+00, 1.3839578719e+00
3.5300000000e+00, -1.3818549388e+00, 1.3831043927e+00
3.5400000000e+00, -1.4061538033e+00, 1.3825700380e+00
3.5500000000e+00, -1.4277354973e+00, 1.3823952339e+00
3.5600000000e+00, -1.4465475576e+00, 1.3817710229e+00
3.5700000000e+00, -1.4625739454e+00, 1.3810349135e+00
3.5800000000e+00, -1.4757566634e+00, 1.3809071948e+00
3.5900000000e+00, -1.4860991195e+00, 1.3803862842e+00
3.6000000000e+00, -1.4935648273e+00, 1.3805920722e+00
3.6100000000e+00, -1.4981410305e+00, 1.3801486057e+00
3.6200000000e+00, -1.4998119714e+00, 1.3801327229e+00
3.6300000000e+00, -1.4985907814e+00, 1.3795561289e+00
3.6400000000e+00, -1.4944666739e+00, 1.3800335495e+00
3.6500000000e+00, -1.4874495602e+00, 1.3799930610e+00
3.6600000000e+00, -1.4775537596e+00, 1.3795082305e+00
3.6700000000e+00, -1.4648115379e+00, 1.3798937938e+00
3.6800000000e+00, -1.4492251463e+00, 1.3796916326e+00
3.6900000000e+00, -1.4308450781e+00, 1.3801368812e+00
3.7000000000e+00, -1.4096903738e+00, 1.3801505441e+00
3.7100000000e+00, -1.3858116208e+00, 1.3806416902e+00
3.7200000000e+00, -1.3592527153e+00, 1.3811708548e+00
3.7300000000e+00, -1.3300652452e+00, 1.3809726643e+00
3.7400000000e+00, -1.2983055503e+00, 1.3816409594e+00
3.7500000000e+00, -1.2640344417e+00, 1.3818275817e+00
3.7600000000e+00, -1.2273175452e+00, 1.3825232339e+00
3.7700000000e+00, -1.1882273961e+00, 1.3829862100e+00
3.7800000000e+00, -1.1468395001e+00, 1.3836817371e+00
3.7900000000e+00, -1.1032329270e+00, 1.3843631948e+00
3.8000000000e+00, -1.0574920930e+00, 1.3850796071e+00
3.8100000000e+00, -1.0097069172e+00, 1.3861077654e+00
3.8200000000e+00, -9.5996860011e-01, 1.3865532016e+00
3.8300000000e+00, -9.0837331386e-01, 1.3871624366e+00
3.8400000000e+00, -8.5502079461e-01, 1.3877957771e+00
3.8500000000e+00, -8.0001618744e-01, 1.3888330023e+00
3.8600000000e+00, -7.4346263646e-01, 1.3900151733e+00
3.8700000000e+00, -6.8547135223e-01, 1.3909607600e+00
3.8800000000e+00, -6.2615463958e-01, 1.3921373657e+00
3.8900000000e+00, -5.6562649168e-01, 1.3935176334e+00
3.9000000000e+00, -5.0400490363e-01, 1.3946031947e+00
3.9100000000e+00, -4.4140793307e-01, 1.3951868860e+00
3.9200000000e+00, -3.7795748329e-01, 1.3965808791e+00
3.9300000000e+00, -3.1377655183e-01, 1.3974085957e+00
3.9400000000e+00, -2.4898691691e-01, 1.3985146045e+00
3.9500000000e+00, -1.8371770408e-01, 1.3994732289e+00
3.9600000000e+00, -1.1809325530e-01, 1.4007286231e+00
3.9700000000e+00, -5.2238881746e-02, 1.4019047286e+00
3.9800000000e+00, 1.3715665716e-02, 1.4026297076e+00
3.9900000000e+00, 7.9644169211e-02, 1.4041168712e+00
4.0000000000e+00, 1.4541875380e-01, 1.4052390129e+00
4.0100000000e+00, 2.1091110684e-01, 1.4062743621e+00
4.0200000000e+00, 2.7599610472e-01, 1.4074572835e+00
4.0300000000e+00, 3.4054721693e-01, 1.4088690978e+00
4.0400000000e+00, 4.0443925733e-01, 1.4107668057e+00
4.0500000000e+00, 4.6755029138e-01, 1.4114130587e+00
4.0600000000e+00, 5.2975535183e-01, 1.4125940729e+00
4.0700000000e+00, 5.9093719392e-01, 1.4135713313e+00
4.0800000000e+00, 6.5097538384e-01, 1.4146683670e+00
4.0900000000e+00, 7.0975524061e-01, 1.4160306571e+00
4.1000000000e+00, 7.6716177057e-01, 1.4168954856e+00
4.1100000000e+00, 8.2308351305e-01, 1.4176099282e+00
4.1200000000e+00, 8.7741463513e-01, 1.4185888750e+00
4.1300000000e+00, 9.3004899122e-01, 1.4191110049e+00
4.1400000000e+00, 9.8088393747e-01, 1.4201152765e+00
4.1500000000e+00, 1.0298206756e+00, 1.4211533771e+00
4.1600000000e+00, 1.0767680674e+00, 1.4218276126e+00
4.1700000000e+00, 1.1216300660e+00, 1.4229575393e+00
4.1800000000e+00, 1.1643248814e+00, 1.4235405740e+00
4.1900000000e+00, 1.2047685351e+00, 1.4245572892e+00
4.2000000000e+00, 1.2428777053e+00, 1.4257375530e+00
4.2100000000e+00, 1.2785862657e+00, 1.4265481988e+00
4.2200000000e+00, 1.3118209933e+00, 1.4274623014e+00
4.2300000000e+00, 1.3425192949e+00, 1.4279693927e+00
4.2400000000e+00, 1.3706211412e+00, 1.4289600952e+00
4.2500000000e+00, 1.3960715679e+00, 1.4291907703e+00
