% Moku:Go Data Logger
% Input A (on)
% Input B (on)
% Acquisition rate: 1.0000000000e+02 Hz, Precision mode
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% 
% Acquired 2026-01-28 T 16:04:35 -0500
% Time (s), Input A (V), Input B (V)
2.3100000000e+00, 2.9414037030e-01, 9.5176121768e-01
2.3200000000e+00, 2.9418048363e-01, 9.4655408143e-01
2.3300000000e+00, 2.9429585247e-01, 9.4143414402e-01
2.3400000000e+00, 2.9437426575e-01, 9.3633159008e-01
2.3500000000e+00, 2.9448582022e-01, 9.3165827699e-01
2.3600000000e+00, 2.9460537860e-01, 9.2678896194e-01
2.3700000000e+00, 2.9463848852e-01, 9.2185076952e-01
2.3800000000e+00, 2.9476086077e-01, 9.1682615989e-01
2.3900000000e+00, 2.9483927405e-01, 9.1112068657e-01
2.4000000000e+00, 2.9494379384e-01, 9.0528427432e-01
2.4100000000e+00, 2.9507729652e-01, 9.0047389430e-01
2.4200000000e+00, 2.9509646213e-01, 8.9549546348e-01
2.4300000000e+00, 2.9523271616e-01, 8.9037011717e-01
2.4400000000e+00, 2.9531106692e-01, 8.8512418073e-01
2.4500000000e+00, 2.9540179872e-01, 8.8016494678e-01
2.4600000000e+00, 2.9554208597e-01, 8.7469349397e-01
2.4700000000e+00, 2.9555446701e-01, 8.6959769334e-01
2.4800000000e+00, 2.9569753687e-01, 8.6475285900e-01
2.4900000000e+00, 2.9577588762e-01, 8.6049452978e-01
2.5000000000e+00, 2.9585977233e-01, 8.5580420838e-01
2.5100000000e+00, 2.9600693794e-01, 8.4976722944e-01
2.5200000000e+00, 2.9601244063e-01, 8.4457760175e-01
2.5300000000e+00, 2.9616226378e-01, 8.3966432774e-01
2.5400000000e+00, 2.9624067707e-01, 8.3454667268e-01
2.5500000000e+00, 2.9631902782e-01, 8.2883691602e-01
2.5600000000e+00, 2.9647041424e-01, 8.2342527367e-01
2.5700000000e+00, 2.9647444746e-01, 8.1887151895e-01
2.5800000000e+00, 2.9662308254e-01, 8.1294346821e-01
2.5900000000e+00, 2.9670546651e-01, 8.0642491038e-01
2.6000000000e+00, 2.9678381727e-01, 8.0092866422e-01
2.6100000000e+00, 2.9692841912e-01, 7.9581288509e-01
2.6200000000e+00, 2.9693926817e-01, 7.9007667801e-01
2.6300000000e+00, 2.9708108742e-01, 7.8450542648e-01
2.6400000000e+00, 2.9716891155e-01, 7.7837934154e-01
2.6500000000e+00, 2.9724726230e-01, 7.7179994150e-01
2.6600000000e+00, 2.9738639274e-01, 7.6585885314e-01
2.6700000000e+00, 2.9740252562e-01, 7.6034494211e-01
2.6800000000e+00, 2.9753906103e-01, 7.5511194949e-01
2.6900000000e+00, 2.9763348213e-01, 7.4963943366e-01
2.7000000000e+00, 2.9771177036e-01, 7.4464446351e-01
2.7100000000e+00, 2.9784439762e-01, 7.3990483679e-01
2.7200000000e+00, 2.9786709620e-01, 7.3455009722e-01
2.7300000000e+00, 2.9799706591e-01, 7.3001854085e-01
2.7400000000e+00, 2.9809805272e-01, 7.2550242951e-01
2.7500000000e+00, 2.9817634095e-01, 7.2120895813e-01
2.7600000000e+00, 2.9830237123e-01, 7.1748895426e-01
2.7700000000e+00, 2.9833166679e-01, 7.1339504907e-01
2.7800000000e+00, 2.9845503953e-01, 7.0954182390e-01
2.7900000000e+00, 2.9856262331e-01, 7.0587159434e-01
2.8000000000e+00, 2.9864091153e-01, 7.0188736770e-01
2.8100000000e+00, 2.9876037611e-01, 6.9754737361e-01
2.8200000000e+00, 2.9879623737e-01, 6.9395490076e-01
2.8300000000e+00, 2.9891301314e-01, 6.9045075228e-01
2.8400000000e+00, 2.9902719389e-01, 6.8675410356e-01
2.8500000000e+00, 2.9910548212e-01, 6.8302994141e-01
2.8600000000e+00, 2.9921834973e-01, 6.7982174994e-01
2.8700000000e+00, 2.9926080796e-01, 6.7653867816e-01
2.8800000000e+00, 2.9937101802e-01, 6.7359717941e-01
2.8900000000e+00, 2.9949154562e-01, 6.7066399723e-01
2.9000000000e+00, 2.9956977132e-01, 6.6775557713e-01
2.9100000000e+00, 2.9967632335e-01, 6.6611677695e-01
2.9200000000e+00, 2.9972494083e-01, 6.6319485026e-01
2.9300000000e+00, 2.9982899164e-01, 6.6130180093e-01
2.9400000000e+00, 2.9995589735e-01, 6.5969010774e-01
2.9500000000e+00, 3.0003412305e-01, 6.5804092749e-01
2.9600000000e+00, 3.0013432823e-01, 6.5659487768e-01
2.9700000000e+00, 3.0018926130e-01, 6.5499800422e-01
2.9800000000e+00, 3.0028699652e-01, 6.5345750204e-01
2.9900000000e+00, 3.0042021782e-01, 6.5158740142e-01
3.0000000000e+00, 3.0049841225e-01, 6.4993693930e-01
3.0100000000e+00, 3.0059230184e-01, 6.4798623683e-01
3.0200000000e+00, 3.0065361303e-01, 6.4593095204e-01
3.0300000000e+00, 3.0074497014e-01, 6.4388757932e-01
3.0400000000e+00, 3.0088450702e-01, 6.4154928135e-01
3.0500000000e+00, 3.0096276398e-01, 6.3887278699e-01
3.0600000000e+00, 3.0105030672e-01, 6.3598934784e-01
3.0700000000e+00, 3.0111796476e-01, 6.3289074113e-01
3.0800000000e+00, 3.0120297502e-01, 6.2966504111e-01
3.0900000000e+00, 3.0134885875e-01, 6.2626638165e-01
3.1000000000e+00, 3.0142708444e-01, 6.2294066404e-01
3.1100000000e+00, 3.0150828034e-01, 6.1954760106e-01
3.1200000000e+00, 3.0158225396e-01, 6.1592530114e-01
3.1300000000e+00, 3.0166144888e-01, 6.1241987079e-01
3.1400000000e+00, 3.0181361692e-01, 6.0914298953e-01
3.1500000000e+00, 3.0189224907e-01, 6.0561651766e-01
3.1600000000e+00, 3.0196628522e-01, 6.0227882546e-01
3.1700000000e+00, 3.0204738732e-01, 5.9888529350e-01
3.1800000000e+00, 3.0212555048e-01, 5.9544595792e-01
3.1900000000e+00, 3.0227159054e-01, 5.9257171075e-01
3.2000000000e+00, 3.0235635068e-01, 5.9071955640e-01
3.2100000000e+00, 3.0242425883e-01, 5.8922660869e-01
3.2200000000e+00, 3.0251145766e-01, 5.8843728578e-01
3.2300000000e+00, 3.0258962082e-01, 5.8817128090e-01
3.2400000000e+00, 3.0272959542e-01, 5.8836715779e-01
3.2500000000e+00, 3.0282048355e-01, 5.8896348021e-01
3.2600000000e+00, 3.0288226371e-01, 5.8976837322e-01
3.2700000000e+00, 3.0297555927e-01, 5.9082823447e-01
3.2800000000e+00, 3.0305375370e-01, 5.9209844842e-01
3.2900000000e+00, 3.0318756904e-01, 5.9371467508e-01
3.3000000000e+00, 3.0328452263e-01, 5.9523579280e-01
3.3100000000e+00, 3.0334023733e-01, 5.9770180938e-01
3.3200000000e+00, 3.0343969214e-01, 6.0070036724e-01
3.3300000000e+00, 3.0351779277e-01, 6.0535191971e-01
3.3400000000e+00, 3.0364557392e-01, 6.1247405350e-01
3.3500000000e+00, 3.0374865550e-01, 6.2142930109e-01
3.3600000000e+00, 3.0379821094e-01, 6.3242873429e-01
3.3700000000e+00, 3.0390373122e-01, 6.4507284555e-01
3.3800000000e+00, 3.0398395789e-01, 6.5893380096e-01
3.3900000000e+00, 3.0410354753e-01, 6.7573022092e-01
3.4000000000e+00, 3.0421469555e-01, 6.9395371268e-01
3.4100000000e+00, 3.0425621583e-01, 7.1489340568e-01
3.4200000000e+00, 3.0436974001e-01, 7.3729525010e-01
3.4300000000e+00, 3.0444780938e-01, 7.6177376476e-01
3.4400000000e+00, 3.0456152115e-01, 7.8868699947e-01
3.4500000000e+00, 3.0467857830e-01, 8.1647081551e-01
3.4600000000e+00, 3.0471418944e-01, 8.4558034136e-01
3.4700000000e+00, 3.0483356023e-01, 8.7712464979e-01
3.4800000000e+00, 3.0491169213e-01, 9.0963936954e-01
3.4900000000e+00, 3.0501952603e-01, 9.4359507414e-01
3.5000000000e+00, 3.0514242979e-01, 9.7935750465e-01
3.5100000000e+00, 3.0517219432e-01, 1.0157361110e+00
3.5200000000e+00, 3.0529744298e-01, 1.0533032040e+00
3.5300000000e+00, 3.0537551235e-01, 1.0908891499e+00
3.5400000000e+00, 3.0547749964e-01, 1.1290270527e+00
3.5500000000e+00, 3.0560631254e-01, 1.1670696278e+00
3.5600000000e+00, 3.0563016794e-01, 1.2057006778e+00
3.5700000000e+00, 3.0576129446e-01, 1.2451812988e+00
3.5800000000e+00, 3.0583939510e-01, 1.2853570717e+00
3.5900000000e+00, 3.0593550452e-01, 1.3234706190e+00
3.6000000000e+00, 3.0607013276e-01, 1.3633807309e+00
3.6100000000e+00, 3.0608817282e-01, 1.4034363514e+00
3.6200000000e+00, 3.0621898669e-01, 1.4435228308e+00
3.6300000000e+00, 3.0629699353e-01, 1.4829025587e+00
3.6400000000e+00, 3.0639347814e-01, 1.5231120044e+00
3.6500000000e+00, 3.0645191292e-01, 1.5617731627e+00
3.6600000000e+00, 3.0654614643e-01, 1.5997050901e+00
3.6700000000e+00, 3.0668258805e-01, 1.6366627917e+00
3.6800000000e+00, 3.0676059489e-01, 1.6738122745e+00
3.6900000000e+00, 3.0685148302e-01, 1.7104576361e+00
3.7000000000e+00, 3.0691551428e-01, 1.7459017237e+00
3.7100000000e+00, 3.0700412005e-01, 1.7806399979e+00
3.7200000000e+00, 3.0714618942e-01, 1.8142868955e+00
3.7300000000e+00, 3.0722419626e-01, 1.8469664144e+00
3.7400000000e+00, 3.0730945664e-01, 1.8781837194e+00
3.7500000000e+00, 3.0737917818e-01, 1.9081569170e+00
3.7600000000e+00, 3.0746212493e-01, 1.9361461771e+00
3.7700000000e+00, 3.0760979078e-01, 1.9614265520e+00
3.7800000000e+00, 3.0768786015e-01, 1.9867817760e+00
3.7900000000e+00, 3.0776746152e-01, 2.0096897738e+00
3.8000000000e+00, 3.0784277954e-01, 2.0302282709e+00
3.8100000000e+00, 3.0792072385e-01, 2.0483276708e+00
3.8200000000e+00, 3.0807276684e-01, 2.0636699120e+00
3.8300000000e+00, 3.0815146151e-01, 2.0768777986e+00
3.8400000000e+00, 3.0822543513e-01, 2.0885048194e+00
3.8500000000e+00, 3.0830638090e-01, 2.0958352424e+00
3.8600000000e+00, 3.0838888994e-01, 2.1014644598e+00
3.8700000000e+00, 3.0853077172e-01, 2.1057577123e+00
3.8800000000e+00, 3.0861944001e-01, 2.1070133566e+00
3.8900000000e+00, 3.0868340875e-01, 2.1051006102e+00
3.9000000000e+00, 3.0877426561e-01, 2.1007322898e+00
3.9100000000e+00, 3.0885220992e-01, 2.0949710392e+00
3.9200000000e+00, 3.0898874533e-01, 2.0886385410e+00
3.9300000000e+00, 3.0908282252e-01, 2.0787059412e+00
3.9400000000e+00, 3.0914141363e-01, 2.0682007806e+00
3.9500000000e+00, 3.0923761685e-01, 2.0560682003e+00
3.9600000000e+00, 3.0931559242e-01, 2.0424666841e+00
3.9700000000e+00, 3.0944671895e-01, 2.0276064595e+00
3.9800000000e+00, 3.0954620503e-01, 2.0113307938e+00
3.9900000000e+00, 3.0959938724e-01, 1.9937130666e+00
4.0000000000e+00, 3.0970099936e-01, 1.9755320643e+00
4.0100000000e+00, 3.0977894366e-01, 1.9563756483e+00
4.0200000000e+00, 3.0990472383e-01, 1.9355893114e+00
4.0300000000e+00, 3.1000958753e-01, 1.9138121158e+00
4.0400000000e+00, 3.1005739212e-01, 1.8904641531e+00
4.0500000000e+00, 3.1016438186e-01, 1.8657081592e+00
4.0600000000e+00, 3.1024226364e-01, 1.8398324311e+00
4.0700000000e+00, 3.1036269745e-01, 1.8120160367e+00
4.0800000000e+00, 3.1047293877e-01, 1.7832655611e+00
4.0900000000e+00, 3.1051536574e-01, 1.7537983294e+00
4.1000000000e+00, 3.1062776437e-01, 1.7230293683e+00
4.1100000000e+00, 3.1070183178e-01, 1.6911003095e+00
4.1200000000e+00, 3.1082070233e-01, 1.6575497402e+00
4.1300000000e+00, 3.1093241312e-01, 1.6233590771e+00
4.1400000000e+00, 3.1097337062e-01, 1.5879783330e+00
4.1500000000e+00, 3.1108708239e-01, 1.5523269880e+00
4.1600000000e+00, 3.1116499543e-01, 1.5159817729e+00
4.1700000000e+00, 3.1127867594e-01, 1.4808645949e+00
4.1800000000e+00, 3.1139548297e-01, 1.4447268249e+00
4.1900000000e+00, 3.1143134423e-01, 1.4080962830e+00
4.2000000000e+00, 3.1155024604e-01, 1.3713889849e+00
4.2100000000e+00, 3.1162809655e-01, 1.3350244166e+00
4.2200000000e+00, 3.1173668082e-01, 1.3000666602e+00
4.2300000000e+00, 3.1185864662e-01, 1.2652547251e+00
4.2400000000e+00, 3.1188931785e-01, 1.2312428993e+00
4.2500000000e+00, 3.1201340969e-01, 1.1984450100e+00
