% Moku:Go Data Logger
% Input A (on)
% Input B (on)
% Acquisition rate: 2.0000000000e+02 Hz, Precision mode
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% 
% Acquired 2026-01-28 T 17:07:36 -0500
% Time (s), Input A (V), Input B (V)
1.8000000000e-01, 9.1834683990e-01, 1.3260971827e+00
1.8500000000e-01, 9.5030225531e-01, 1.3269347792e+00
1.9000000000e-01, 9.8155332681e-01, 1.3280965339e+00
1.9500000000e-01, 1.0120764804e+00, 1.3298959750e+00
2.0000000000e-01, 1.0418479544e+00, 1.3314984450e+00
2.0500000000e-01, 1.0708475516e+00, 1.3326946540e+00
2.1000000000e-01, 1.0990528860e+00, 1.3343320785e+00
2.1500000000e-01, 1.1264419468e+00, 1.3361408992e+00
2.2000000000e-01, 1.1529972254e+00, 1.3378713692e+00
2.2500000000e-01, 1.1786942726e+00, 1.3398564009e+00
2.3000000000e-01, 1.2035182059e+00, 1.3416589686e+00
2.3500000000e-01, 1.2274491407e+00, 1.3434594727e+00
2.4000000000e-01, 1.2504705063e+00, 1.3451698703e+00
2.4500000000e-01, 1.2725647318e+00, 1.3471840413e+00
2.5000000000e-01, 1.2937102441e+00, 1.3494329519e+00
2.5500000000e-01, 1.3139015404e+00, 1.3516482210e+00
2.6000000000e-01, 1.3331168602e+00, 1.3535930456e+00
2.6500000000e-01, 1.3513400080e+00, 1.3554535791e+00
2.7000000000e-01, 1.3685678574e+00, 1.3582376259e+00
2.7500000000e-01, 1.3847693931e+00, 1.3603918028e+00
2.8000000000e-01, 1.3999561209e+00, 1.3621719845e+00
2.8500000000e-01, 1.4140917104e+00, 1.3645417666e+00
2.9000000000e-01, 1.4271901060e+00, 1.3673138076e+00
2.9500000000e-01, 1.4392221058e+00, 1.3697380538e+00
3.0000000000e-01, 1.4501873348e+00, 1.3730676795e+00
3.0500000000e-01, 1.4600825414e+00, 1.3752853874e+00
3.1000000000e-01, 1.4688874656e+00, 1.3779891450e+00
3.1500000000e-01, 1.4766011069e+00, 1.3800510268e+00
3.2000000000e-01, 1.4832272798e+00, 1.3834176081e+00
3.2500000000e-01, 1.4887522275e+00, 1.3852882090e+00
3.3000000000e-01, 1.4931730735e+00, 1.3881976921e+00
3.3500000000e-01, 1.4964842528e+00, 1.3909459090e+00
3.4000000000e-01, 1.4986839518e+00, 1.3939036031e+00
3.4500000000e-01, 1.4997681687e+00, 1.3964429055e+00
3.5000000000e-01, 1.4997464706e+00, 1.3991274037e+00
3.5500000000e-01, 1.4986096656e+00, 1.4012538795e+00
3.6000000000e-01, 1.4963610051e+00, 1.4041462293e+00
3.6500000000e-01, 1.4930008019e+00, 1.4066950363e+00
3.7000000000e-01, 1.4885333706e+00, 1.4099133577e+00
3.7500000000e-01, 1.4829594615e+00, 1.4130137465e+00
3.8000000000e-01, 1.4762847650e+00, 1.4158715794e+00
3.8500000000e-01, 1.4685247885e+00, 1.4183864949e+00
3.9000000000e-01, 1.4596706528e+00, 1.4207213224e+00
3.9500000000e-01, 1.4497281106e+00, 1.4234977406e+00
4.0000000000e-01, 1.4387166715e+00, 1.4261268993e+00
4.0500000000e-01, 1.4266372110e+00, 1.4287710654e+00
4.1000000000e-01, 1.4134932932e+00, 1.4317758450e+00
4.1500000000e-01, 1.3993112435e+00, 1.4343755519e+00
4.2000000000e-01, 1.3840796188e+00, 1.4365774395e+00
4.2500000000e-01, 1.3678329986e+00, 1.4393866862e+00
4.3000000000e-01, 1.3505611277e+00, 1.4419161087e+00
4.3500000000e-01, 1.3322936457e+00, 1.4444632274e+00
4.4000000000e-01, 1.3130357427e+00, 1.4469054199e+00
4.4500000000e-01, 1.2928022382e+00, 1.4495050642e+00
4.5000000000e-01, 1.2716141427e+00, 1.4527328903e+00
4.5500000000e-01, 1.2494794599e+00, 1.4547918331e+00
4.6000000000e-01, 1.2264179497e+00, 1.4567761145e+00
4.6500000000e-01, 1.2024470579e+00, 1.4591092537e+00
4.7000000000e-01, 1.1775840430e+00, 1.4607725658e+00
4.7500000000e-01, 1.1518496026e+00, 1.4630723137e+00
4.8000000000e-01, 1.1252570557e+00, 1.4654725482e+00
4.8500000000e-01, 1.0978318523e+00, 1.4672965638e+00
4.9000000000e-01, 1.0695911256e+00, 1.4703181641e+00
4.9500000000e-01, 1.0405573243e+00, 1.4724461407e+00
5.0000000000e-01, 1.0107523338e+00, 1.4743143654e+00
5.0500000000e-01, 9.8019660186e-01, 1.4758900723e+00
5.1000000000e-01, 9.4891407750e-01, 1.4775667034e+00
5.1500000000e-01, 9.1692827225e-01, 1.4788039325e+00
5.2000000000e-01, 8.8426125939e-01, 1.4800942500e+00
5.2500000000e-01, 8.5093855137e-01, 1.4826383673e+00
5.3000000000e-01, 8.1698441003e-01, 1.4843465763e+00
5.3500000000e-01, 7.8242416026e-01, 1.4857668323e+00
5.4000000000e-01, 7.4728512787e-01, 1.4875184375e+00
5.4500000000e-01, 7.1159063678e-01, 1.4899033520e+00
5.5000000000e-01, 6.7536726245e-01, 1.4912219959e+00
5.5500000000e-01, 6.3864339373e-01, 1.4927441766e+00
5.6000000000e-01, 6.0144491829e-01, 1.4935349377e+00
5.6500000000e-01, 5.6380310137e-01, 1.4947674770e+00
5.7000000000e-01, 5.2574120434e-01, 1.4958930892e+00
5.7500000000e-01, 4.8728880413e-01, 1.4971098082e+00
5.8000000000e-01, 4.4847441468e-01, 1.4980083095e+00
5.8500000000e-01, 4.0933061439e-01, 1.4989692787e+00
5.9000000000e-01, 3.6987966412e-01, 1.4999875258e+00
5.9500000000e-01, 3.3015539290e-01, 1.5007283876e+00
6.0000000000e-01, 2.9018762779e-01, 1.5015464745e+00
6.0500000000e-01, 2.5000175618e-01, 1.5024484149e+00
6.1000000000e-01, 2.0963216987e-01, 1.5026703983e+00
6.1500000000e-01, 1.6910688254e-01, 1.5033890617e+00
6.2000000000e-01, 1.2845778475e-01, 1.5040977202e+00
6.2500000000e-01, 8.7710263904e-02, 1.5042168409e+00
6.3000000000e-01, 4.6898899386e-02, 1.5049606416e+00
6.3500000000e-01, 6.0545187477e-03, 1.5056090832e+00
6.4000000000e-01, -3.4797428085e-02, 1.5060992600e+00
6.4500000000e-01, -7.5621423770e-02, 1.5063054857e+00
6.5000000000e-01, -1.1638926704e-01, 1.5063300602e+00
6.5500000000e-01, -1.5707263156e-01, 1.5064598736e+00
6.6000000000e-01, -1.9763756325e-01, 1.5065216538e+00
6.6500000000e-01, -2.3805529807e-01, 1.5066852336e+00
6.7000000000e-01, -2.7829919801e-01, 1.5068988379e+00
6.7500000000e-01, -3.1833618442e-01, 1.5065242175e+00
6.8000000000e-01, -3.5813349130e-01, 1.5064232932e+00
6.8500000000e-01, -3.9766854513e-01, 1.5062290109e+00
6.9000000000e-01, -4.3690870498e-01, 1.5057589689e+00
6.9500000000e-01, -4.7582258051e-01, 1.5055004051e+00
7.0000000000e-01, -5.1438359624e-01, 1.5050299879e+00
7.0500000000e-01, -5.5256511418e-01, 1.5043357740e+00
7.1000000000e-01, -5.9033618171e-01, 1.5039287627e+00
7.1500000000e-01, -6.2766772213e-01, 1.5032247315e+00
7.2000000000e-01, -6.6453384780e-01, 1.5024860583e+00
7.2500000000e-01, -7.0090898373e-01, 1.5015753011e+00
7.3000000000e-01, -7.3676236491e-01, 1.5009641277e+00
7.3500000000e-01, -7.7207104263e-01, 1.4999994692e+00
7.4000000000e-01, -8.0680537740e-01, 1.4989837232e+00
7.4500000000e-01, -8.4094142005e-01, 1.4977973314e+00
7.5000000000e-01, -8.7445284522e-01, 1.4964811263e+00
7.5500000000e-01, -9.0731657914e-01, 1.4950698122e+00
7.6000000000e-01, -9.3950704682e-01, 1.4936280457e+00
7.6500000000e-01, -9.7100067425e-01, 1.4920752250e+00
7.7000000000e-01, -1.0017747629e+00, 1.4902248215e+00
7.7500000000e-01, -1.0318034875e+00, 1.4884638992e+00
7.8000000000e-01, -1.0610687769e+00, 1.4859984454e+00
7.8500000000e-01, -1.0895470570e+00, 1.4846169583e+00
7.9000000000e-01, -1.1172151916e+00, 1.4828866135e+00
7.9500000000e-01, -1.1440551093e+00, 1.4807787718e+00
8.0000000000e-01, -1.1700468003e+00, 1.4789155495e+00
8.0500000000e-01, -1.1951721933e+00, 1.4769113834e+00
8.1000000000e-01, -1.2194085272e+00, 1.4753894528e+00
8.1500000000e-01, -1.2427424830e+00, 1.4733707797e+00
8.2000000000e-01, -1.2651491735e+00, 1.4715969135e+00
8.2500000000e-01, -1.2866230961e+00, 1.4689811988e+00
8.3000000000e-01, -1.3071427403e+00, 1.4663189615e+00
8.3500000000e-01, -1.3266858451e+00, 1.4639231667e+00
8.4000000000e-01, -1.3452529734e+00, 1.4616563723e+00
8.4500000000e-01, -1.3628178623e+00, 1.4594002082e+00
8.5000000000e-01, -1.3793723204e+00, 1.4576272175e+00
8.5500000000e-01, -1.3949044668e+00, 1.4556565678e+00
8.6000000000e-01, -1.4093994193e+00, 1.4537456973e+00
8.6500000000e-01, -1.4228514250e+00, 1.4510339982e+00
8.7000000000e-01, -1.4352504166e+00, 1.4483593798e+00
8.7500000000e-01, -1.4465738830e+00, 1.4456991434e+00
8.8000000000e-01, -1.4568375194e+00, 1.4430249001e+00
8.8500000000e-01, -1.4660165638e+00, 1.4403046344e+00
8.9000000000e-01, -1.4740963214e+00, 1.4380775470e+00
8.9500000000e-01, -1.4810958641e+00, 1.4355304908e+00
9.0000000000e-01, -1.4869968079e+00, 1.4332486892e+00
9.0500000000e-01, -1.4917923994e+00, 1.4304431318e+00
9.1000000000e-01, -1.4954811380e+00, 1.4274861255e+00
9.1500000000e-01, -1.4980614604e+00, 1.4247403473e+00
9.2000000000e-01, -1.4995300525e+00, 1.4218933322e+00
9.2500000000e-01, -1.4998722195e+00, 1.4193269541e+00
9.3000000000e-01, -1.4991219157e+00, 1.4166877905e+00
9.3500000000e-01, -1.4972508771e+00, 1.4144587646e+00
9.4000000000e-01, -1.4942696090e+00, 1.4118446757e+00
9.4500000000e-01, -1.4901779861e+00, 1.4088799781e+00
9.5000000000e-01, -1.4849795104e+00, 1.4054829445e+00
9.5500000000e-01, -1.4786793092e+00, 1.4028706064e+00
9.6000000000e-01, -1.4712851988e+00, 1.4007294360e+00
9.6500000000e-01, -1.4628077470e+00, 1.3977582352e+00
9.7000000000e-01, -1.4532326343e+00, 1.3954116519e+00
9.7500000000e-01, -1.4425808083e+00, 1.3930799509e+00
9.8000000000e-01, -1.4308695900e+00, 1.3907327424e+00
9.8500000000e-01, -1.4180827841e+00, 1.3879448811e+00
9.9000000000e-01, -1.4042544071e+00, 1.3852472515e+00
9.9500000000e-01, -1.3893773306e+00, 1.3826056491e+00
1.0000000000e+00, -1.3734765667e+00, 1.3799861201e+00
1.0050000000e+00, -1.3565484262e+00, 1.3779019149e+00
1.0100000000e+00, -1.3386239867e+00, 1.3754173268e+00
1.0150000000e+00, -1.3196968076e+00, 1.3732810337e+00
1.0200000000e+00, -1.2997952777e+00, 1.3699537841e+00
1.0250000000e+00, -1.2789322159e+00, 1.3677457685e+00
1.0300000000e+00, -1.2571144379e+00, 1.3651898330e+00
1.0350000000e+00, -1.2343662681e+00, 1.3627426381e+00
1.0400000000e+00, -1.2107055278e+00, 1.3606002796e+00
1.0450000000e+00, -1.1861447854e+00, 1.3584539816e+00
1.0500000000e+00, -1.1607019249e+00, 1.3566421594e+00
1.0550000000e+00, -1.1343996448e+00, 1.3544527779e+00
1.0600000000e+00, -1.1072552660e+00, 1.3523273026e+00
1.0650000000e+00, -1.0792897362e+00, 1.3498509685e+00
1.0700000000e+00, -1.0505238782e+00, 1.3482875176e+00
1.0750000000e+00, -1.0209783894e+00, 1.3459812040e+00
1.0800000000e+00, -9.9067640635e-01, 1.3442138410e+00
1.0850000000e+00, -9.5963862649e-01, 1.3424792441e+00
1.0900000000e+00, -9.2788956183e-01, 1.3406832421e+00
1.0950000000e+00, -8.9545141072e-01, 1.3384931728e+00
1.1000000000e+00, -8.6234931041e-01, 1.3368022221e+00
1.1050000000e+00, -8.2860727264e-01, 1.3349785817e+00
1.1100000000e+00, -7.9425043469e-01, 1.3333624176e+00
1.1150000000e+00, -7.5930455912e-01, 1.3319455383e+00
1.1200000000e+00, -7.2379509587e-01, 1.3301425954e+00
1.1250000000e+00, -6.8774993355e-01, 1.3285808954e+00
1.1300000000e+00, -6.5119420944e-01, 1.3270198207e+00
1.1350000000e+00, -6.1415412383e-01, 1.3257126824e+00
1.1400000000e+00, -5.7665900354e-01, 1.3249651299e+00
1.1450000000e+00, -5.3873523645e-01, 1.3232300953e+00
1.1500000000e+00, -5.0041558857e-01, 1.3219868632e+00
1.1550000000e+00, -4.6172119520e-01, 1.3207403171e+00
1.1600000000e+00, -4.2268394694e-01, 1.3198584490e+00
1.1650000000e+00, -3.8333467132e-01, 1.3187415912e+00
1.1700000000e+00, -3.4370200732e-01, 1.3176188555e+00
1.1750000000e+00, -3.0381240538e-01, 1.3166441921e+00
1.1800000000e+00, -2.6369638037e-01, 1.3161356312e+00
1.1850000000e+00, -2.2338838664e-01, 1.3151677211e+00
1.1900000000e+00, -1.8291118528e-01, 1.3146099488e+00
1.1950000000e+00, -1.4229973087e-01, 1.3135380504e+00
1.2000000000e+00, -1.0158503856e-01, 1.3127420367e+00
1.2050000000e+00, -6.0790932467e-02, 1.3126239166e+00
1.2100000000e+00, -1.9952304638e-02, 1.3123666034e+00
1.2150000000e+00, 2.0897203505e-02, 1.3118385331e+00
1.2200000000e+00, 6.1735268559e-02, 1.3113292844e+00
1.2250000000e+00, 1.0252793645e-01, 1.3113275961e+00
1.2300000000e+00, 1.4324019007e-01, 1.3112239205e+00
1.2350000000e+00, 1.8384939338e-01, 1.3114539078e+00
1.2400000000e+00, 2.2432303050e-01, 1.3110439576e+00
1.2450000000e+00, 2.6462633444e-01, 1.3115786562e+00
1.2500000000e+00, 3.0473798231e-01, 1.3115280690e+00
1.2550000000e+00, 3.4462183145e-01, 1.3119657202e+00
1.2600000000e+00, 3.8424805479e-01, 1.3123390900e+00
1.2650000000e+00, 4.2359063965e-01, 1.3128904217e+00
1.2700000000e+00, 4.6262044678e-01, 1.3133079381e+00
1.2750000000e+00, 5.0130639852e-01, 1.3137784178e+00
1.2800000000e+00, 5.3961685442e-01, 1.3146846728e+00
1.2850000000e+00, 5.7753155458e-01, 1.3152119302e+00
1.2900000000e+00, 6.1501616974e-01, 1.3163035257e+00
1.2950000000e+00, 6.5204550010e-01, 1.3173571652e+00
1.3000000000e+00, 6.8858940594e-01, 1.3178577221e+00
1.3050000000e+00, 7.2462256239e-01, 1.3187242077e+00
1.3100000000e+00, 7.6011964460e-01, 1.3197961060e+00
1.3150000000e+00, 7.9505188851e-01, 1.3212478149e+00
1.3200000000e+00, 8.2939478216e-01, 1.3222278559e+00
1.3250000000e+00, 8.6312256297e-01, 1.3236084675e+00
1.3300000000e+00, 8.9620928076e-01, 1.3247952345e+00
1.3350000000e+00, 9.2863186178e-01, 1.3262794592e+00
1.3400000000e+00, 9.6036498115e-01, 1.3273544216e+00
1.3450000000e+00, 9.9138550258e-01, 1.3290775754e+00
1.3500000000e+00, 1.0216707275e+00, 1.3306482173e+00
1.3550000000e+00, 1.0511981449e+00, 1.3325809735e+00
1.3600000000e+00, 1.0799455564e+00, 1.3343305778e+00
1.3650000000e+00, 1.1078924521e+00, 1.3358903394e+00
1.3700000000e+00, 1.1350174464e+00, 1.3379328992e+00
1.3750000000e+00, 1.1613003421e+00, 1.3400473692e+00
1.3800000000e+00, 1.1867226926e+00, 1.3413116115e+00
1.3850000000e+00, 1.2112633001e+00, 1.3435790936e+00
1.3900000000e+00, 1.2349029051e+00, 1.3451369167e+00
1.3950000000e+00, 1.2576295644e+00, 1.3474206568e+00
1.4000000000e+00, 1.2794255818e+00, 1.3492380442e+00
1.4050000000e+00, 1.3002668205e+00, 1.3511661106e+00
1.4100000000e+00, 1.3201454016e+00, 1.3540936651e+00
1.4150000000e+00, 1.3390498821e+00, 1.3558830388e+00
1.4200000000e+00, 1.3569516856e+00, 1.3575502278e+00
1.4250000000e+00, 1.3738555642e+00, 1.3597354198e+00
1.4300000000e+00, 1.3897331293e+00, 1.3620350426e+00
1.4350000000e+00, 1.4045860691e+00, 1.3644463450e+00
1.4400000000e+00, 1.4183904969e+00, 1.3669789566e+00
1.4450000000e+00, 1.4311529784e+00, 1.3691917870e+00
1.4500000000e+00, 1.4428386217e+00, 1.3719231832e+00
1.4550000000e+00, 1.4534662483e+00, 1.3751717694e+00
1.4600000000e+00, 1.4630161613e+00, 1.3771442325e+00
1.4650000000e+00, 1.4714687885e+00, 1.3796987298e+00
1.4700000000e+00, 1.4788373863e+00, 1.3819864093e+00
1.4750000000e+00, 1.4851119500e+00, 1.3842945363e+00
1.4800000000e+00, 1.4902846007e+00, 1.3867114664e+00
1.4850000000e+00, 1.4943507736e+00, 1.3897325040e+00
1.4900000000e+00, 1.4973083427e+00, 1.3921062255e+00
1.4950000000e+00, 1.4991528058e+00, 1.3949745635e+00
1.5000000000e+00, 1.4998774721e+00, 1.3972986358e+00
1.5050000000e+00, 1.4995080417e+00, 1.3994867667e+00
1.5100000000e+00, 1.4980116236e+00, 1.4022987647e+00
1.5150000000e+00, 1.4954094780e+00, 1.4045238512e+00
1.5200000000e+00, 1.4916933510e+00, 1.4072656274e+00
1.5250000000e+00, 1.4868724972e+00, 1.4110453479e+00
1.5300000000e+00, 1.4809459159e+00, 1.4131962732e+00
1.5350000000e+00, 1.4739221739e+00, 1.4156675423e+00
1.5400000000e+00, 1.4658167788e+00, 1.4178511085e+00
1.5450000000e+00, 1.4566115341e+00, 1.4206045779e+00
1.5500000000e+00, 1.4463242611e+00, 1.4231590752e+00
1.5550000000e+00, 1.4349755324e+00, 1.4261444079e+00
1.5600000000e+00, 1.4225520913e+00, 1.4287855099e+00
1.5650000000e+00, 1.4090758238e+00, 1.4314086658e+00
1.5700000000e+00, 1.3945564219e+00, 1.4341455646e+00
1.5750000000e+00, 1.3790012017e+00, 1.4361448533e+00
1.5800000000e+00, 1.3624226694e+00, 1.4385582192e+00
1.5850000000e+00, 1.3448348317e+00, 1.4406846324e+00
1.5900000000e+00, 1.3262444421e+00, 1.4437787682e+00
1.5950000000e+00, 1.3066788888e+00, 1.4462295899e+00
1.6000000000e+00, 1.2861372339e+00, 1.4489120872e+00
1.6050000000e+00, 1.2646413631e+00, 1.4519981565e+00
1.6100000000e+00, 1.2422126618e+00, 1.4541127515e+00
1.6150000000e+00, 1.2188581334e+00, 1.4559894804e+00
1.6200000000e+00, 1.1946009769e+00, 1.4580821897e+00
1.6250000000e+00, 1.1694551989e+00, 1.4600495253e+00
1.6300000000e+00, 1.1434437483e+00, 1.4623285130e+00
1.6350000000e+00, 1.1165840084e+00, 1.4646236337e+00
1.6400000000e+00, 1.0888971147e+00, 1.4667771852e+00
1.6450000000e+00, 1.0604005131e+00, 1.4696830415e+00
1.6500000000e+00, 1.0311175276e+00, 1.4719702208e+00
1.6550000000e+00, 1.0010709817e+00, 1.4742290112e+00
1.6600000000e+00, 9.7028019747e-01, 1.4756660879e+00
1.6650000000e+00, 9.3877006197e-01, 1.4775550102e+00
1.6700000000e+00, 9.0656346141e-01, 1.4791593560e+00
1.6750000000e+00, 8.7368490776e-01, 1.4813374195e+00
1.6800000000e+00, 8.4015878792e-01, 1.4838098142e+00
1.6850000000e+00, 8.0600848831e-01, 1.4853988401e+00
1.6900000000e+00, 7.7126039681e-01, 1.4871905900e+00
1.6950000000e+00, 7.3593890034e-01, 1.4893814722e+00
1.7000000000e+00, 7.0007313812e-01, 1.4914634888e+00
1.7050000000e+00, 6.6368643403e-01, 1.4929479011e+00
1.7100000000e+00, 6.2680949058e-01, 1.4944838386e+00
1.7150000000e+00, 5.8946713238e-01, 1.4957046847e+00
1.7200000000e+00, 5.5168624756e-01, 1.4971822186e+00
1.7250000000e+00, 5.1349566269e-01, 1.4981678248e+00
1.7300000000e+00, 4.7492626786e-01, 1.4991208527e+00
1.7350000000e+00, 4.3600438843e-01, 1.4999326866e+00
1.7400000000e+00, 3.9675710010e-01, 1.5010080867e+00
1.7450000000e+00, 3.5721529297e-01, 1.5019816245e+00
1.7500000000e+00, 3.1741279606e-01, 1.5025597193e+00
1.7550000000e+00, 2.7737036949e-01, 1.5034779176e+00
1.7600000000e+00, 2.3712177976e-01, 1.5041500583e+00
1.7650000000e+00, 1.9670085588e-01, 1.5047454740e+00
1.7700000000e+00, 1.5613261007e-01, 1.5050917681e+00
1.7750000000e+00, 1.1544680686e-01, 1.5055234164e+00
1.7800000000e+00, 7.4677838044e-02, 1.5060886924e+00
1.7850000000e+00, 3.3852216566e-02, 1.5063835864e+00
1.7900000000e+00, -6.9997302673e-03, 1.5064318599e+00
1.7950000000e+00, -4.7843360539e-02, 1.5067351955e+00
1.8000000000e+00, -8.8653849630e-02, 1.5068012278e+00
1.8050000000e+00, -1.2939961962e-01, 1.5069040280e+00
1.8100000000e+00, -1.7004577847e-01, 1.5067421990e+00
1.8150000000e+00, -2.1056812687e-01, 1.5067049308e+00
1.8200000000e+00, -2.5093383629e-01, 1.5066570949e+00
1.8250000000e+00, -2.9111464292e-01, 1.5062886650e+00
1.8300000000e+00, -3.3107734306e-01, 1.5060795004e+00
1.8350000000e+00, -3.7079573641e-01, 1.5057460876e+00
1.8400000000e+00, -4.1023962073e-01, 1.5055271682e+00
1.8450000000e+00, -4.4937648013e-01, 1.5048492122e+00
1.8500000000e+00, -4.8818267809e-01, 1.5043737925e+00
1.8550000000e+00, -5.2662626148e-01, 1.5036705116e+00
1.8600000000e+00, -5.6467859135e-01, 1.5031036098e+00
1.8650000000e+00, -6.0231084109e-01, 1.5021605244e+00
1.8700000000e+00, -6.3949843623e-01, 1.5016206983e+00
1.8750000000e+00, -6.7621104944e-01, 1.5006705468e+00
1.8800000000e+00, -7.1242273057e-01, 1.4996131556e+00
1.8850000000e+00, -7.4810409025e-01, 1.4987999460e+00
1.8900000000e+00, -7.8323042893e-01, 1.4976071761e+00
1.8950000000e+00, -8.1777692199e-01, 1.4966627149e+00
1.9000000000e+00, -8.5171674383e-01, 1.4955347892e+00
1.9050000000e+00, -8.8502456959e-01, 1.4941742499e+00
1.9100000000e+00, -9.1767594982e-01, 1.4930480125e+00
1.9150000000e+00, -9.4964618497e-01, 1.4915900506e+00
1.9200000000e+00, -9.8091176355e-01, 1.4899191097e+00
1.9250000000e+00, -1.0114504872e+00, 1.4878557272e+00
1.9300000000e+00, -1.0412376565e+00, 1.4857087414e+00
1.9350000000e+00, -1.0702535741e+00, 1.4839672661e+00
1.9400000000e+00, -1.0984756041e+00, 1.4824887317e+00
1.9450000000e+00, -1.1258818608e+00, 1.4808614371e+00
1.9500000000e+00, -1.1524548356e+00, 1.4787789203e+00
1.9550000000e+00, -1.1781691412e+00, 1.4771461856e+00
1.9600000000e+00, -1.2030119587e+00, 1.4758811929e+00
1.9650000000e+00, -1.2269615901e+00, 1.4742565872e+00
1.9700000000e+00, -1.2500022152e+00, 1.4723066976e+00
1.9750000000e+00, -1.2721153874e+00, 1.4702590103e+00
1.9800000000e+00, -1.2932810970e+00, 1.4677585394e+00
1.9850000000e+00, -1.3134924031e+00, 1.4649329097e+00
1.9900000000e+00, -1.3327276076e+00, 1.4635135917e+00
1.9950000000e+00, -1.3509721409e+00, 1.4613642922e+00
2.0000000000e+00, -1.3682205003e+00, 1.4593706313e+00
2.0050000000e+00, -1.3844434215e+00, 1.4572229576e+00
2.0100000000e+00, -1.3996514721e+00, 1.4557553661e+00
2.0150000000e+00, -1.4138088848e+00, 1.4537211228e+00
2.0200000000e+00, -1.4269288534e+00, 1.4512100217e+00
2.0250000000e+00, -1.4389834893e+00, 1.4487606382e+00
2.0300000000e+00, -1.4499699787e+00, 1.4458444018e+00
2.0350000000e+00, -1.4598888843e+00, 1.4432475088e+00
2.0400000000e+00, -1.4687156942e+00, 1.4408730995e+00
2.0450000000e+00, -1.4764522217e+00, 1.4384704888e+00
2.0500000000e+00, -1.4831005929e+00, 1.4360972676e+00
2.0550000000e+00, -1.4886493647e+00, 1.4334808025e+00
2.0600000000e+00, -1.4930913461e+00, 1.4308921636e+00
2.0650000000e+00, -1.4964272875e+00, 1.4281474484e+00
2.0700000000e+00, -1.4986491223e+00, 1.4251937562e+00
2.0750000000e+00, -1.4997587266e+00, 1.4225902975e+00
2.0800000000e+00, -1.4997572884e+00, 1.4198161305e+00
2.0850000000e+00, -1.4986439323e+00, 1.4172307431e+00
2.0900000000e+00, -1.4964205342e+00, 1.4148360113e+00
2.0950000000e+00, -1.4930816539e+00, 1.4122780123e+00
2.1000000000e+00, -1.4886373589e+00, 1.4087273411e+00
2.1050000000e+00, -1.4830858983e+00, 1.4057720231e+00
2.1100000000e+00, -1.4764352760e+00, 1.4031001560e+00
2.1150000000e+00, -1.4686962472e+00, 1.4005948077e+00
2.1200000000e+00, -1.4598665609e+00, 1.3979608341e+00
2.1250000000e+00, -1.4499451541e+00, 1.3956006192e+00
