% Moku:Go Data Logger
% Input A (on)
% Input B (on)
% Acquisition rate: 2.0000000000e+02 Hz, Precision mode
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% 
% Acquired 2026-01-28 T 17:13:34 -0500
% Time (s), Input A (V), Input B (V)
1.8100000000e+00, 1.4608464769e+00, 1.4013372953e+00
1.8150000000e+00, 1.4509439543e+00, 1.4038202576e+00
1.8200000000e+00, 1.4399502113e+00, 1.4060551614e+00
1.8250000000e+00, 1.4278721265e+00, 1.4092648536e+00
1.8300000000e+00, 1.4147051349e+00, 1.4122595033e+00
1.8350000000e+00, 1.4004818776e+00, 1.4148006816e+00
1.8400000000e+00, 1.3851878475e+00, 1.4172838940e+00
1.8450000000e+00, 1.3688598750e+00, 1.4195389326e+00
1.8500000000e+00, 1.3514860168e+00, 1.4227066043e+00
1.8550000000e+00, 1.3330981010e+00, 1.4252027606e+00
1.8600000000e+00, 1.3137004422e+00, 1.4278623717e+00
1.8650000000e+00, 1.2933084229e+00, 1.4306377268e+00
1.8700000000e+00, 1.2719444289e+00, 1.4332284293e+00
1.8750000000e+00, 1.2496149636e+00, 1.4351131621e+00
1.8800000000e+00, 1.2263423503e+00, 1.4375858694e+00
1.8850000000e+00, 1.2021432846e+00, 1.4404291952e+00
1.8900000000e+00, 1.1770351500e+00, 1.4428246148e+00
1.8950000000e+00, 1.1510408952e+00, 1.4457145884e+00
1.9000000000e+00, 1.1241728388e+00, 1.4477676534e+00
1.9050000000e+00, 1.0964573687e+00, 1.4499628502e+00
1.9100000000e+00, 1.0679120558e+00, 1.4526097051e+00
1.9150000000e+00, 1.0385607869e+00, 1.4551922161e+00
1.9200000000e+00, 1.0084251976e+00, 1.4567601066e+00
1.9250000000e+00, 9.7752686080e-01, 1.4578725248e+00
1.9300000000e+00, 9.4589035110e-01, 1.4604769840e+00
1.9350000000e+00, 9.1353930502e-01, 1.4628808452e+00
1.9400000000e+00, 8.8049723402e-01, 1.4646357021e+00
1.9450000000e+00, 8.4679008829e-01, 1.4665622052e+00
1.9500000000e+00, 8.1244363040e-01, 1.4690554851e+00
1.9550000000e+00, 7.7748443583e-01, 1.4715692750e+00
1.9600000000e+00, 7.4193551581e-01, 1.4735272310e+00
1.9650000000e+00, 7.0582744778e-01, 1.4751330151e+00
1.9700000000e+00, 6.6918436852e-01, 1.4764040107e+00
1.9750000000e+00, 6.3203610509e-01, 1.4777805578e+00
1.9800000000e+00, 5.9441285973e-01, 1.4796274596e+00
1.9850000000e+00, 5.5633808141e-01, 1.4816296872e+00
1.9900000000e+00, 5.1784259767e-01, 1.4830218045e+00
1.9950000000e+00, 4.7895617305e-01, 1.4844755768e+00
2.0000000000e+00, 4.3971082317e-01, 1.4859856892e+00
2.0050000000e+00, 4.0012955928e-01, 1.4876035416e+00
2.0100000000e+00, 3.6024621038e-01, 1.4896851205e+00
2.0150000000e+00, 3.2009316730e-01, 1.4911575269e+00
2.0200000000e+00, 2.7969675540e-01, 1.4923556744e+00
2.0250000000e+00, 2.3908667666e-01, 1.4932541131e+00
2.0300000000e+00, 1.9829951146e-01, 1.4949344336e+00
2.0350000000e+00, 1.5736221045e-01, 1.4958573842e+00
2.0400000000e+00, 1.1630360021e-01, 1.4970674125e+00
2.0450000000e+00, 7.5159385670e-02, 1.4981443759e+00
2.0500000000e+00, 3.3957705573e-02, 1.4988795474e+00
2.0550000000e+00, -7.2714254283e-03, 1.5001072718e+00
2.0600000000e+00, -4.8491239380e-02, 1.5006898688e+00
2.0650000000e+00, -8.9677662028e-02, 1.5013515669e+00
2.0700000000e+00, -1.3079680182e-01, 1.5021338238e+00
2.0750000000e+00, -1.7181301636e-01, 1.5027263631e+00
2.0800000000e+00, -2.1270316935e-01, 1.5031611379e+00
2.0850000000e+00, -2.5343124320e-01, 1.5035462635e+00
2.0900000000e+00, -2.9396816121e-01, 1.5039108790e+00
2.0950000000e+00, -3.3428297078e-01, 1.5043484677e+00
2.1000000000e+00, -3.7434534458e-01, 1.5046174115e+00
2.1050000000e+00, -4.1412357966e-01, 1.5049414447e+00
2.1100000000e+00, -4.5358984990e-01, 1.5048580915e+00
2.1150000000e+00, -4.9271445332e-01, 1.5049817769e+00
2.1200000000e+00, -5.3146606212e-01, 1.5052160163e+00
2.1250000000e+00, -5.6981397380e-01, 1.5047537906e+00
